student_id,predicted_dropout_probability,predicted_dropout_flag,risk_category,support_action,observed_outcome
1155,0.07139506827985574,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1156,0.13868769666189715,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
1157,0.9843091657464562,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
1158,0.07013968978527263,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1159,0.1921008177553635,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1160,0.0633824627632407,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1161,0.2653345431280832,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1162,0.15603157700487316,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
1163,0.08474760864824113,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1164,0.0419589409171439,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1165,0.999202721935216,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
1166,0.09554256234183411,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1167,0.23434085141371938,0,Low,Continue routine monitoring and reinforce the student's current supports.,Dropout
1168,0.1806932427690869,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1169,0.16120599983351852,0,Low,Continue routine monitoring and reinforce the student's current supports.,Dropout
1170,0.20540978462236797,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1171,0.12147701647771698,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1172,0.10052687344889252,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1173,0.9884887761187466,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
1174,0.36437939228190686,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
1175,0.5742984937753294,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
1176,0.8333785966543881,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
1177,0.04805239159844726,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1178,0.28362956882220847,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1179,0.9370506416763035,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
1180,0.044100050627247124,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1181,0.8225050555544192,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
1182,0.20530632690817327,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1183,0.09585712810296008,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1184,0.8517163180722462,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
1185,0.029682282547829567,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
1186,0.038328375456207,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1187,0.2650588464013977,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
1188,0.7793752585536916,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
1189,0.6094847267124074,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
1190,0.04993488126836126,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1191,0.998175200954855,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
1192,0.1261050529853919,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1193,0.3577077147479076,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
1194,0.1655820478844216,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1195,0.04150442768278325,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1196,0.23859546263273818,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
1197,0.997953253229085,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
1198,0.7459056528498937,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
1199,0.26088017438959815,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1200,0.09920781306654321,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1201,0.1660917660458534,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1202,0.0692240849574491,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1203,0.9289482841477716,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
1204,0.02852823009011159,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1205,0.9997007399846815,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
1206,0.4709143733139095,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
1207,0.5147595776482216,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
1208,0.15923529717500665,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
1209,0.9983679559936981,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
1210,0.9239017779808175,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
1211,0.9970911779089505,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
1212,0.1290057316330159,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
1213,0.016393675512515596,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1214,0.43354608878798334,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
1215,0.07279370240936583,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
1216,0.026091431630999428,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
1217,0.3185661986292446,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
